"Broad_Category","Archive_Date","District","sum"
"Other","2026-07-31","Campbell County School District 1",2
"Other","2026-07-31","Laramie County School District 1",3
"Other","2026-07-31","Sweetwater County School District 1",2
"Other","2026-08-03","Campbell County School District 1",2
"Other","2026-08-03","Laramie County School District 1",3
"Other","2026-08-03","Platte County School District 1",1
"Other","2026-08-03","Sweetwater County School District 1",2
"Other","2026-08-03","Weston County School District 1",1
"Other","2026-08-04","Campbell County School District 1",2
"Other","2026-08-04","Laramie County School District 1",3
"Other","2026-08-04","Natrona School District 1",1
"Other","2026-08-04","Platte County School District 1",1
"Other","2026-08-04","Sweetwater County School District 1",2
"Other","2026-08-04","Weston County School District 1",1
"Physical Education","2024-08-09","Carbon County School District 1",1
"Physical Education","2024-08-09","Carbon County School District 2",1
"Physical Education","2024-08-09","Sweetwater County School District 1",1
"Physical Education","2024-08-16","Carbon County School District 1",1
"Physical Education","2024-08-16","Carbon County School District 2",1
"Physical Education","2024-08-16","Sweetwater County School District 1",1
"Physical Education","2024-08-23","Carbon County School District 1",1
"Physical Education","2024-08-23","Carbon County School District 2",1
"Physical Education","2024-08-23","Sweetwater County School District 1",1
"Physical Education","2024-08-30","Carbon County School District 1",1
"Physical Education","2024-08-30","Sweetwater County School District 1",1
"Physical Education","2024-09-06","Carbon County School District 1",1
"Physical Education","2024-09-06","Sweetwater County School District 1",1
"Physical Education","2024-09-13","Carbon County School District 1",1
"Physical Education","2024-09-13","Sweetwater County School District 1",1
"Physical Education","2024-09-20","Carbon County School District 1",1
"Physical Education","2024-09-20","Sweetwater County School District 1",1
"Physical Education","2024-09-27","Carbon County School District 1",1
"Physical Education","2024-09-27","Sweetwater County School District 1",1
"Physical Education","2024-10-04","Carbon County School District 1",1
"Physical Education","2024-10-04","Sweetwater County School District 1",1
"Physical Education","2024-10-11","Carbon County School District 1",1
"Physical Education","2024-10-11","Sweetwater County School District 1",1
"Physical Education","2024-10-18","Carbon County School District 1",1
"Physical Education","2024-10-18","Sweetwater County School District 1",1
"Physical Education","2024-10-25","Carbon County School District 1",1
"Physical Education","2024-10-25","Sweetwater County School District 1",1
"Physical Education","2024-11-01","Carbon County School District 1",1
"Physical Education","2024-11-01","Sweetwater County School District 1",1
"Physical Education","2024-11-08","Carbon County School District 1",1
"Physical Education","2024-11-08","Sweetwater County School District 1",1
"Physical Education","2024-11-15","Carbon County School District 1",1
"Physical Education","2024-11-15","Sweetwater County School District 1",1
"Physical Education","2024-11-22","Carbon County School District 1",1
"Physical Education","2024-11-22","Sweetwater County School District 1",1
"Physical Education","2024-11-29","Carbon County School District 1",1
"Physical Education","2024-11-29","Sweetwater County School District 1",1
"Physical Education","2024-12-06","Carbon County School District 1",1
"Physical Education","2024-12-06","Sweetwater County School District 1",1
"Physical Education","2024-12-13","Carbon County School District 1",1
"Physical Education","2024-12-13","Sweetwater County School District 1",1
"Physical Education","2024-12-20","Carbon County School District 1",1
"Physical Education","2024-12-20","Goshen County School District 1",1
"Physical Education","2024-12-20","Sweetwater County School District 1",1
"Physical Education","2024-12-27","Carbon County School District 1",1
"Physical Education","2024-12-27","Goshen County School District 1",1
"Physical Education","2024-12-27","Sweetwater County School District 1",1
"Physical Education","2025-01-03","Carbon County School District 1",1
"Physical Education","2025-01-03","Goshen County School District 1",1
"Physical Education","2025-01-03","Sweetwater County School District 1",1
"Physical Education","2025-01-10","Carbon County School District 1",1
"Physical Education","2025-01-10","Goshen County School District 1",1
"Physical Education","2025-01-10","Sweetwater County School District 1",1
"Physical Education","2025-01-17","Carbon County School District 1",1
"Physical Education","2025-01-17","Goshen County School District 1",1
"Physical Education","2025-01-17","Park County School District 6",1
"Physical Education","2025-01-24","Carbon County School District 1",1
"Physical Education","2025-01-24","Park County School District 6",1
"Physical Education","2025-01-24","Sweetwater County School District 1",1
"Physical Education","2025-01-31","Campbell County School District 1",1
"Physical Education","2025-01-31","Carbon County School District 1",1
"Physical Education","2025-01-31","Park County School District 6",1
"Physical Education","2025-01-31","Sweetwater County School District 1",1
"Physical Education","2025-02-07","Campbell County School District 1",1
"Physical Education","2025-02-07","Carbon County School District 1",1
"Physical Education","2025-02-07","Crook County School District 1",1
"Physical Education","2025-02-07","Park County School District 6",1
"Physical Education","2025-02-07","Sweetwater County School District 1",1
"Physical Education","2025-02-14","Carbon County School District 1",1
"Physical Education","2025-02-14","Crook County School District 1",1
"Physical Education","2025-02-14","Sweetwater County School District 1",1
"Physical Education","2025-02-21","Campbell County School District 1",3
"Physical Education","2025-02-21","Carbon County School District 1",1
"Physical Education","2025-02-21","Crook County School District 1",1
"Physical Education","2025-02-21","Lincoln County School District 1",1
"Physical Education","2025-02-21","Sweetwater County School District 1",1
"Physical Education","2025-02-28","Campbell County School District 1",1
"Physical Education","2025-02-28","Carbon County School District 1",1
"Physical Education","2025-02-28","Crook County School District 1",1
"Physical Education","2025-02-28","Lincoln County School District 1",1
"Physical Education","2025-02-28","Sublette County School District 9",1
"Physical Education","2025-02-28","Sweetwater County School District 1",1
"Physical Education","2025-03-07","Campbell County School District 1",1
"Physical Education","2025-03-07","Fremont County School District 24",1
"Physical Education","2025-03-07","Lincoln County School District 1",1
"Physical Education","2025-03-07","Sublette County School District 9",1
"Physical Education","2025-03-07","Sweetwater County School District 1",2
"Physical Education","2025-03-14","Carbon County School District 2",1
"Physical Education","2025-03-14","Fremont County School District 24",1
"Physical Education","2025-03-14","Lincoln County School District 1",1
"Physical Education","2025-03-14","Natrona School District 1",2
"Physical Education","2025-03-14","Park County School District 6",1
"Physical Education","2025-03-14","Sublette County School District 9",1
"Physical Education","2025-03-14","Sweetwater County School District 1",2
"Physical Education","2025-03-14","Sweetwater County School District 2",2
"Physical Education","2025-03-21","Carbon County School District 2",1
"Physical Education","2025-03-21","Lincoln County School District 1",1
"Physical Education","2025-03-21","Natrona School District 1",2
"Physical Education","2025-03-21","Park County School District 6",1
"Physical Education","2025-03-21","Sublette County School District 9",1
"Physical Education","2025-03-21","Sweetwater County School District 1",3
"Physical Education","2025-03-21","Sweetwater County School District 2",2
"Physical Education","2025-03-28","Lincoln County School District 1",1
"Physical Education","2025-03-28","Natrona School District 1",2
"Physical Education","2025-03-28","Park County School District 6",1
"Physical Education","2025-03-28","Sweetwater County School District 1",3
"Physical Education","2025-03-28","Sweetwater County School District 2",1
"Physical Education","2025-04-04","Campbell County School District 1",1
"Physical Education","2025-04-04","Lincoln County School District 1",1
"Physical Education","2025-04-04","Natrona School District 1",1
"Physical Education","2025-04-04","Park County School District 6",1
"Physical Education","2025-04-04","Sweetwater County School District 1",3
"Physical Education","2025-04-04","Sweetwater County School District 2",1
"Physical Education","2025-04-11","Campbell County School District 1",1
"Physical Education","2025-04-11","Natrona School District 1",1
"Physical Education","2025-04-11","Park County School District 6",1
"Physical Education","2025-04-11","Sweetwater County School District 1",3
"Physical Education","2025-04-18","Crook County School District 1",1
"Physical Education","2025-04-18","Fremont County School District 2",1
"Physical Education","2025-04-18","Laramie County School District 1",1
"Physical Education","2025-04-18","Natrona School District 1",1
"Physical Education","2025-04-18","Niobrara County School District 1",1
"Physical Education","2025-04-18","Sweetwater County School District 1",2
"Physical Education","2025-04-25","Crook County School District 1",1
"Physical Education","2025-04-25","Fremont County School District 2",1
"Physical Education","2025-04-25","Laramie County School District 1",1
"Physical Education","2025-04-25","Natrona School District 1",1
"Physical Education","2025-04-25","Niobrara County School District 1",1
