"","Category","Archive_Date","Institution","sum"
"677","Physical Education",2026-01-23,"Total",1
"678","Physical Education",2026-01-30,"Total",1
"679","Physical Education",2026-02-06,"Total",1
"680","Physical Education",2026-02-13,"Total",1
"681","Physical Education",2026-02-20,"Total",1
"682","Physical Education",2026-02-27,"Total",1
"683","Science",2024-08-09,"Total",9
"684","Science",2024-08-16,"Total",9
"685","Science",2024-08-23,"Total",9
"686","Science",2024-08-30,"Total",9
"687","Science",2024-09-06,"Total",9
"688","Science",2024-09-13,"Total",10
"689","Science",2024-09-20,"Total",12
"690","Science",2024-09-27,"Total",13
"691","Science",2024-10-04,"Total",14
"692","Science",2024-10-11,"Total",15
"693","Science",2024-10-18,"Total",14
"694","Science",2024-10-25,"Total",14
"695","Science",2024-11-01,"Total",14
"696","Science",2024-11-08,"Total",13
"697","Science",2024-11-15,"Total",11
"698","Science",2024-11-22,"Total",11
"699","Science",2024-11-29,"Total",11
"700","Science",2024-12-06,"Total",11
"701","Science",2024-12-13,"Total",11
"702","Science",2024-12-20,"Total",11
"703","Science",2024-12-27,"Total",11
"704","Science",2025-01-03,"Total",11
"705","Science",2025-01-10,"Total",11
"706","Science",2025-01-17,"Total",13
"707","Science",2025-01-24,"Total",14
"708","Science",2025-01-31,"Total",13
"709","Science",2025-02-07,"Total",13
"710","Science",2025-02-14,"Total",14
"711","Science",2025-02-21,"Total",14
"712","Science",2025-02-28,"Total",14
"713","Science",2025-03-07,"Total",15
"714","Science",2025-03-14,"Total",14
"715","Science",2025-03-21,"Total",17
"716","Science",2025-03-28,"Total",17
"717","Science",2025-04-04,"Total",18
"718","Science",2025-04-11,"Total",17
"719","Science",2025-04-18,"Total",17
"720","Science",2025-04-25,"Total",15
"721","Science",2025-05-02,"Total",15
"722","Science",2025-05-09,"Total",14
"723","Science",2025-05-16,"Total",14
"724","Science",2025-05-23,"Total",13
"725","Science",2025-05-30,"Total",14
"726","Science",2025-06-06,"Total",14
"727","Science",2025-06-13,"Total",14
"728","Science",2025-06-20,"Total",11
"729","Science",2025-06-27,"Total",9
"730","Science",2025-07-04,"Total",9
"731","Science",2025-07-11,"Total",10
"732","Science",2025-07-18,"Total",10
"733","Science",2025-07-25,"Total",10
"734","Science",2025-08-01,"Total",8
"735","Science",2025-08-08,"Total",8
"736","Science",2025-08-15,"Total",8
"737","Science",2025-08-22,"Total",8
"738","Science",2025-08-29,"Total",10
"739","Science",2025-09-05,"Total",10
"740","Science",2025-09-12,"Total",11
"741","Science",2025-09-19,"Total",12
"742","Science",2025-09-26,"Total",16
"743","Science",2025-10-03,"Total",17
"744","Science",2025-10-10,"Total",19
"745","Science",2025-10-17,"Total",19
"746","Science",2025-10-24,"Total",20
"747","Science",2025-10-31,"Total",20
"748","Science",2025-11-07,"Total",20
"749","Science",2025-11-14,"Total",20
"750","Science",2025-11-21,"Total",20
"751","Science",2025-11-28,"Total",20
"752","Science",2025-12-05,"Total",19
"753","Science",2025-12-12,"Total",18
"754","Science",2025-12-19,"Total",17
"755","Science",2025-12-26,"Total",18
"756","Science",2026-01-02,"Total",18
"757","Science",2026-01-09,"Total",18
"758","Science",2026-01-16,"Total",18
"759","Science",2026-01-23,"Total",17
"760","Science",2026-01-30,"Total",16
"761","Science",2026-02-06,"Total",14
"762","Science",2026-02-13,"Total",14
"763","Science",2026-02-20,"Total",13
"764","Science",2026-02-27,"Total",13
"765","Science",2026-08-03,"Total",4
"766","Social Science",2024-08-09,"Total",7
"767","Social Science",2024-08-16,"Total",7
"768","Social Science",2024-08-23,"Total",5
"769","Social Science",2024-08-30,"Total",7
"770","Social Science",2024-09-06,"Total",6
"771","Social Science",2024-09-13,"Total",6
"772","Social Science",2024-09-20,"Total",7
"773","Social Science",2024-09-27,"Total",7
"774","Social Science",2024-10-04,"Total",7
"775","Social Science",2024-10-11,"Total",7
"776","Social Science",2024-10-18,"Total",7
"777","Social Science",2024-10-25,"Total",7
"778","Social Science",2024-11-01,"Total",7
"779","Social Science",2024-11-08,"Total",7
"780","Social Science",2024-11-15,"Total",7
"781","Social Science",2024-11-22,"Total",6
"782","Social Science",2024-11-29,"Total",6
"783","Social Science",2024-12-06,"Total",6
"784","Social Science",2024-12-13,"Total",5
"785","Social Science",2024-12-20,"Total",5
"786","Social Science",2024-12-27,"Total",4
"787","Social Science",2025-01-03,"Total",2
"788","Social Science",2025-01-10,"Total",2
"789","Social Science",2025-01-17,"Total",2
"790","Social Science",2025-01-24,"Total",3
"791","Social Science",2025-01-31,"Total",3
"792","Social Science",2025-02-07,"Total",3
"793","Social Science",2025-02-14,"Total",3
"794","Social Science",2025-02-21,"Total",3
"795","Social Science",2025-02-28,"Total",3
"796","Social Science",2025-03-07,"Total",3
"797","Social Science",2025-03-14,"Total",3
"798","Social Science",2025-03-21,"Total",3
"799","Social Science",2025-03-28,"Total",3
"800","Social Science",2025-04-04,"Total",3
"801","Social Science",2025-04-11,"Total",2
"802","Social Science",2025-04-18,"Total",2
"803","Social Science",2025-04-25,"Total",2
"804","Social Science",2025-05-02,"Total",2
"805","Social Science",2025-05-09,"Total",2
"806","Social Science",2025-05-16,"Total",2
"807","Social Science",2025-05-23,"Total",3
"808","Social Science",2025-05-30,"Total",3
"809","Social Science",2025-06-06,"Total",3
"810","Social Science",2025-06-13,"Total",1
"811","Social Science",2025-06-20,"Total",1
"812","Social Science",2025-06-27,"Total",1
"813","Social Science",2025-07-04,"Total",1
"814","Social Science",2025-08-15,"Total",1
"815","Social Science",2025-08-22,"Total",1
"816","Social Science",2025-08-29,"Total",1
"817","Social Science",2025-09-05,"Total",1
"818","Social Science",2025-09-12,"Total",1
"819","Social Science",2025-09-19,"Total",2
"820","Social Science",2025-09-26,"Total",2
"821","Social Science",2025-10-03,"Total",2
"822","Social Science",2025-10-10,"Total",2
"823","Social Science",2025-10-17,"Total",3
"824","Social Science",2025-10-24,"Total",3
"825","Social Science",2025-10-31,"Total",3
"826","Social Science",2025-11-07,"Total",3
"827","Social Science",2025-11-14,"Total",3
"828","Social Science",2025-11-21,"Total",2
"829","Social Science",2025-11-28,"Total",1
"830","Social Science",2025-12-05,"Total",1
"831","Social Science",2025-12-12,"Total",1
"832","Social Science",2025-12-19,"Total",2
"833","Social Science",2025-12-26,"Total",3
"834","Social Science",2026-01-02,"Total",3
"835","Social Science",2026-01-09,"Total",4
"836","Social Science",2026-01-16,"Total",3
"837","Social Science",2026-01-23,"Total",3
"838","Social Science",2026-01-30,"Total",3
"839","Social Science",2026-02-06,"Total",3
"840","Social Science",2026-02-13,"Total",3
"841","Social Science",2026-02-20,"Total",3
"842","Social Science",2026-02-27,"Total",3
"843","The Arts",2024-08-09,"Total",11
"844","The Arts",2024-08-16,"Total",11
"845","The Arts",2024-08-23,"Total",10
"846","The Arts",2024-08-30,"Total",10
"847","The Arts",2024-09-06,"Total",11
"848","The Arts",2024-09-13,"Total",14
"849","The Arts",2024-09-20,"Total",14
"850","The Arts",2024-09-27,"Total",16
"851","The Arts",2024-10-04,"Total",16
"852","The Arts",2024-10-11,"Total",17
"853","The Arts",2024-10-18,"Total",18
"854","The Arts",2024-10-25,"Total",19
"855","The Arts",2024-11-01,"Total",19
"856","The Arts",2024-11-08,"Total",19
"857","The Arts",2024-11-15,"Total",19
"858","The Arts",2024-11-22,"Total",19
"859","The Arts",2024-11-29,"Total",19
"860","The Arts",2024-12-06,"Total",19
"861","The Arts",2024-12-13,"Total",21
"862","The Arts",2024-12-20,"Total",22
"863","The Arts",2024-12-27,"Total",22
"864","The Arts",2025-01-03,"Total",21
"865","The Arts",2025-01-10,"Total",21
"866","The Arts",2025-01-17,"Total",21
"867","The Arts",2025-01-24,"Total",21
"868","The Arts",2025-01-31,"Total",21
"869","The Arts",2025-02-07,"Total",21
"870","The Arts",2025-02-14,"Total",21
"871","The Arts",2025-02-21,"Total",20
"872","The Arts",2025-02-28,"Total",20
"873","The Arts",2025-03-07,"Total",19
"874","The Arts",2025-03-14,"Total",19
"875","The Arts",2025-03-21,"Total",19
"876","The Arts",2025-03-28,"Total",19
"877","The Arts",2025-04-04,"Total",19
"878","The Arts",2025-04-11,"Total",20
"879","The Arts",2025-04-18,"Total",20
"880","The Arts",2025-04-25,"Total",19
"881","The Arts",2025-05-02,"Total",18
"882","The Arts",2025-05-09,"Total",17
"883","The Arts",2025-05-16,"Total",17
"884","The Arts",2025-05-23,"Total",18
"885","The Arts",2025-05-30,"Total",20
"886","The Arts",2025-06-06,"Total",20
"887","The Arts",2025-06-13,"Total",19
"888","The Arts",2025-06-20,"Total",20
"889","The Arts",2025-06-27,"Total",20
"890","The Arts",2025-07-04,"Total",20
"891","The Arts",2025-07-11,"Total",20
"892","The Arts",2025-07-18,"Total",20
"893","The Arts",2025-07-25,"Total",20
"894","The Arts",2025-08-01,"Total",20
"895","The Arts",2025-08-08,"Total",21
"896","The Arts",2025-08-15,"Total",20
"897","The Arts",2025-08-22,"Total",20
"898","The Arts",2025-08-29,"Total",21
"899","The Arts",2025-09-05,"Total",21
"900","The Arts",2025-09-12,"Total",21
"901","The Arts",2025-09-19,"Total",22
"902","The Arts",2025-09-26,"Total",22
"903","The Arts",2025-10-03,"Total",24
"904","The Arts",2025-10-10,"Total",24
"905","The Arts",2025-10-17,"Total",23
"906","The Arts",2025-10-24,"Total",23
"907","The Arts",2025-10-31,"Total",24
"908","The Arts",2025-11-07,"Total",23
"909","The Arts",2025-11-14,"Total",23
"910","The Arts",2025-11-21,"Total",22
"911","The Arts",2025-11-28,"Total",22
"912","The Arts",2025-12-05,"Total",22
"913","The Arts",2025-12-12,"Total",21
"914","The Arts",2025-12-19,"Total",23
"915","The Arts",2025-12-26,"Total",23
"916","The Arts",2026-01-02,"Total",23
"917","The Arts",2026-01-09,"Total",23
"918","The Arts",2026-01-16,"Total",21
"919","The Arts",2026-01-23,"Total",21
"920","The Arts",2026-01-30,"Total",22
"921","The Arts",2026-02-06,"Total",23
"922","The Arts",2026-02-13,"Total",22
"923","The Arts",2026-02-20,"Total",22
"924","The Arts",2026-02-27,"Total",21
"925","The Arts",2026-08-03,"Total",17
"926","Uncategorized",2024-08-09,"Total",9
"927","Uncategorized",2024-08-16,"Total",7
"928","Uncategorized",2024-08-23,"Total",9
"929","Uncategorized",2024-08-30,"Total",8
"930","Uncategorized",2024-09-06,"Total",10
"931","Uncategorized",2024-09-13,"Total",9
"932","Uncategorized",2024-09-20,"Total",10
"933","Uncategorized",2024-09-27,"Total",12
"934","Uncategorized",2024-10-04,"Total",12
"935","Uncategorized",2024-10-11,"Total",11
"936","Uncategorized",2024-10-18,"Total",11
"937","Uncategorized",2024-10-25,"Total",13
"938","Uncategorized",2024-11-01,"Total",16
"939","Uncategorized",2024-11-08,"Total",16
"940","Uncategorized",2024-11-15,"Total",15
"941","Uncategorized",2024-11-22,"Total",15
"942","Uncategorized",2024-11-29,"Total",15
"943","Uncategorized",2024-12-06,"Total",14
"944","Uncategorized",2024-12-13,"Total",13
"945","Uncategorized",2024-12-20,"Total",16
"946","Uncategorized",2024-12-27,"Total",16
"947","Uncategorized",2025-01-03,"Total",15
"948","Uncategorized",2025-01-10,"Total",17
"949","Uncategorized",2025-01-17,"Total",19
"950","Uncategorized",2025-01-24,"Total",18
"951","Uncategorized",2025-01-31,"Total",16
"952","Uncategorized",2025-02-07,"Total",16
"953","Uncategorized",2025-02-14,"Total",17
"954","Uncategorized",2025-02-21,"Total",15
"955","Uncategorized",2025-02-28,"Total",16
"956","Uncategorized",2025-03-07,"Total",12
"957","Uncategorized",2025-03-14,"Total",14
"958","Uncategorized",2025-03-21,"Total",19
"959","Uncategorized",2025-03-28,"Total",23
"960","Uncategorized",2025-04-04,"Total",25
"961","Uncategorized",2025-04-11,"Total",26
"962","Uncategorized",2025-04-18,"Total",25
"963","Uncategorized",2025-04-25,"Total",24
"964","Uncategorized",2025-05-02,"Total",22
"965","Uncategorized",2025-05-09,"Total",19
"966","Uncategorized",2025-05-16,"Total",20
"967","Uncategorized",2025-05-23,"Total",19
"968","Uncategorized",2025-05-30,"Total",20
"969","Uncategorized",2025-06-06,"Total",23
"970","Uncategorized",2025-06-13,"Total",23
"971","Uncategorized",2025-06-20,"Total",22
"972","Uncategorized",2025-06-27,"Total",19
"973","Uncategorized",2025-07-04,"Total",19
"974","Uncategorized",2025-07-11,"Total",13
"975","Uncategorized",2025-07-18,"Total",10
"976","Uncategorized",2025-07-25,"Total",13
"977","Uncategorized",2025-08-01,"Total",13
"978","Uncategorized",2025-08-08,"Total",13
"979","Uncategorized",2025-08-15,"Total",12
"980","Uncategorized",2025-08-22,"Total",13
"981","Uncategorized",2025-08-29,"Total",16
"982","Uncategorized",2025-09-05,"Total",15
"983","Uncategorized",2025-09-12,"Total",13
"984","Uncategorized",2025-09-19,"Total",17
"985","Uncategorized",2025-09-26,"Total",16
"986","Uncategorized",2025-10-03,"Total",16
"987","Uncategorized",2025-10-10,"Total",16
"988","Uncategorized",2025-10-17,"Total",18
"989","Uncategorized",2025-10-24,"Total",17
"990","Uncategorized",2025-10-31,"Total",17
"991","Uncategorized",2025-11-07,"Total",19
"992","Uncategorized",2025-11-14,"Total",17
"993","Uncategorized",2025-11-21,"Total",19
"994","Uncategorized",2025-11-28,"Total",18
"995","Uncategorized",2025-12-05,"Total",17
"996","Uncategorized",2025-12-12,"Total",16
"997","Uncategorized",2025-12-19,"Total",15
"998","Uncategorized",2025-12-26,"Total",15
"999","Uncategorized",2026-01-02,"Total",15
"1000","Uncategorized",2026-01-09,"Total",18
"1001","Uncategorized",2026-01-16,"Total",17
"1002","Uncategorized",2026-01-23,"Total",17
"1003","Uncategorized",2026-01-30,"Total",18
"1004","Uncategorized",2026-02-06,"Total",17
"1005","Uncategorized",2026-02-13,"Total",21
"1006","Uncategorized",2026-02-20,"Total",23
"1007","Uncategorized",2026-02-27,"Total",23
"1008","Uncategorized",2026-08-03,"Total",2
"1009","CTE",2024-08-09,"Eastern Wyoming Community College",2
"1010","CTE",2024-08-09,"Gillette College",1
"1011","CTE",2024-08-09,"Laramie County Community College",2
"1012","CTE",2024-08-09,"Sheridan College",13
"1013","CTE",2024-08-09,"University of Wyoming",16
"1014","CTE",2024-08-09,"Western Wyoming Community College",6
"1015","CTE",2024-08-16,"Eastern Wyoming Community College",2
"1016","CTE",2024-08-16,"Gillette College",1
"1017","CTE",2024-08-16,"Laramie County Community College",2
"1018","CTE",2024-08-16,"Sheridan College",13
"1019","CTE",2024-08-16,"University of Wyoming",17
"1020","CTE",2024-08-16,"Western Wyoming Community College",6
"1021","CTE",2024-08-23,"Eastern Wyoming Community College",2
"1022","CTE",2024-08-23,"Gillette College",1
"1023","CTE",2024-08-23,"Laramie County Community College",2
"1024","CTE",2024-08-23,"Sheridan College",14
"1025","CTE",2024-08-23,"University of Wyoming",16
"1026","CTE",2024-08-23,"Western Wyoming Community College",6
"1027","CTE",2024-08-30,"Eastern Wyoming Community College",2
"1028","CTE",2024-08-30,"Gillette College",1
"1029","CTE",2024-08-30,"Laramie County Community College",2
"1030","CTE",2024-08-30,"Sheridan College",13
"1031","CTE",2024-08-30,"University of Wyoming",16
"1032","CTE",2024-08-30,"Western Wyoming Community College",6
"1033","CTE",2024-09-06,"Eastern Wyoming Community College",2
"1034","CTE",2024-09-06,"Gillette College",2
"1035","CTE",2024-09-06,"Laramie County Community College",1
"1036","CTE",2024-09-06,"Sheridan College",14
"1037","CTE",2024-09-06,"University of Wyoming",17
"1038","CTE",2024-09-06,"Western Wyoming Community College",6
"1039","CTE",2024-09-13,"Eastern Wyoming Community College",3
"1040","CTE",2024-09-13,"Gillette College",2
"1041","CTE",2024-09-13,"Laramie County Community College",1
"1042","CTE",2024-09-13,"Sheridan College",13
"1043","CTE",2024-09-13,"University of Wyoming",17
"1044","CTE",2024-09-13,"Western Wyoming Community College",5
"1045","CTE",2024-09-20,"Eastern Wyoming Community College",3
"1046","CTE",2024-09-20,"Gillette College",2
"1047","CTE",2024-09-20,"Laramie County Community College",1
"1048","CTE",2024-09-20,"Sheridan College",13
"1049","CTE",2024-09-20,"University of Wyoming",17
"1050","CTE",2024-09-20,"Western Wyoming Community College",5
"1051","CTE",2024-09-27,"Eastern Wyoming Community College",3
"1052","CTE",2024-09-27,"Gillette College",2
"1053","CTE",2024-09-27,"Sheridan College",13
"1054","CTE",2024-09-27,"University of Wyoming",17
"1055","CTE",2024-09-27,"Western Wyoming Community College",5
"1056","CTE",2024-10-04,"Eastern Wyoming Community College",3
"1057","CTE",2024-10-04,"Gillette College",2
"1058","CTE",2024-10-04,"Sheridan College",13
"1059","CTE",2024-10-04,"University of Wyoming",15
"1060","CTE",2024-10-04,"Western Wyoming Community College",5
"1061","CTE",2024-10-11,"Eastern Wyoming Community College",3
"1062","CTE",2024-10-11,"Gillette College",2
"1063","CTE",2024-10-11,"Sheridan College",13
"1064","CTE",2024-10-11,"University of Wyoming",16
"1065","CTE",2024-10-11,"Western Wyoming Community College",5
"1066","CTE",2024-10-18,"Eastern Wyoming Community College",2
"1067","CTE",2024-10-18,"Gillette College",2
"1068","CTE",2024-10-18,"Sheridan College",13
"1069","CTE",2024-10-18,"University of Wyoming",22
"1070","CTE",2024-10-18,"Western Wyoming Community College",5
"1071","CTE",2024-10-25,"Eastern Wyoming Community College",2
"1072","CTE",2024-10-25,"Gillette College",2
"1073","CTE",2024-10-25,"Sheridan College",13
"1074","CTE",2024-10-25,"University of Wyoming",22
"1075","CTE",2024-10-25,"Western Wyoming Community College",5
"1076","CTE",2024-11-01,"Eastern Wyoming Community College",3
"1077","CTE",2024-11-01,"Gillette College",2
"1078","CTE",2024-11-01,"Sheridan College",13
"1079","CTE",2024-11-01,"University of Wyoming",23
"1080","CTE",2024-11-01,"Western Wyoming Community College",5
"1081","CTE",2024-11-08,"Eastern Wyoming Community College",3
"1082","CTE",2024-11-08,"Gillette College",2
"1083","CTE",2024-11-08,"Sheridan College",13
"1084","CTE",2024-11-08,"University of Wyoming",24
"1085","CTE",2024-11-08,"Western Wyoming Community College",5
"1086","CTE",2024-11-15,"Eastern Wyoming Community College",3
"1087","CTE",2024-11-15,"Gillette College",2
"1088","CTE",2024-11-15,"Sheridan College",13
"1089","CTE",2024-11-15,"University of Wyoming",25
"1090","CTE",2024-11-15,"Western Wyoming Community College",5
"1091","CTE",2024-11-22,"Eastern Wyoming Community College",3
"1092","CTE",2024-11-22,"Gillette College",2
"1093","CTE",2024-11-22,"Sheridan College",13
"1094","CTE",2024-11-22,"University of Wyoming",23
"1095","CTE",2024-11-22,"Western Wyoming Community College",6
"1096","CTE",2024-11-29,"Eastern Wyoming Community College",3
"1097","CTE",2024-11-29,"Gillette College",2
"1098","CTE",2024-11-29,"Sheridan College",13
