"","title","date_posted","position","location","url","District","Archive_Date"
"710","Special Programs Education Assistant",2025-11-26,"HILLCREST ELEMENTARY","Gillette, Wyoming","https://campbell.schoolspring.com/","Campbell County Scholl District 1",2026-03-13
"711","Wright - Safety Patrol",2025-10-29,"CAMPBELL COUNTY SCHOOL DISTRICT #1","Gillette, Wyoming","https://campbell.schoolspring.com/","Campbell County Scholl District 1",2026-03-13
"712","Safety Patrol",2025-10-29,"CAMPBELL COUNTY SCHOOL DISTRICT #1","Gillette, Wyoming","https://campbell.schoolspring.com/","Campbell County Scholl District 1",2026-03-13
"713","Safety Patrol",2025-10-29,"CAMPBELL COUNTY SCHOOL DISTRICT #1","Gillette, Wyoming","https://campbell.schoolspring.com/","Campbell County Scholl District 1",2026-03-13
"714","Special Programs Education Assistant",2025-10-24,"PAINTBRUSH ELEMENTARY","Gillette, Wyoming","https://campbell.schoolspring.com/","Campbell County Scholl District 1",2026-03-13
"715","Hearing Impaired Interpreter",2025-09-03,"PRONGHORN ELEMENTARY","Gillette, Wyoming","https://campbell.schoolspring.com/","Campbell County Scholl District 1",2026-03-13
"716","BUS DRIVER/BUS DRIVER IN TRAINING",2025-07-02,"CAMPBELL COUNTY SCHOOL DISTRICT #1","Gillette, Wyoming","https://campbell.schoolspring.com/","Campbell County Scholl District 1",2026-03-13
"717","Substitute School Nurse",2025-06-11,"CAMPBELL COUNTY SCHOOL DISTRICT #1","Los Angeles, California","https://campbell.schoolspring.com/","Campbell County Scholl District 1",2026-03-13
"718","Substitute Teacher",2025-06-11,"CAMPBELL COUNTY SCHOOL DISTRICT #1","Los Angeles, California","https://campbell.schoolspring.com/","Campbell County Scholl District 1",2026-03-13
"719","SCHOOL PSYCHOLOGIST INTERN",2025-01-31,"CAMPBELL COUNTY SCHOOL DISTRICT #1","Gillette, Wyoming","https://campbell.schoolspring.com/","Campbell County Scholl District 1",2026-03-13
"720","Sample Classified Position",2010-02-16,"CAMPBELL COUNTY SCHOOL DISTRICT #1","Gillette, Wyoming","https://campbell.schoolspring.com/","Campbell County Scholl District 1",2026-03-13
"721","Sample Certified Position",2010-02-16,"CAMPBELL COUNTY SCHOOL DISTRICT #1","Gillette, Wyoming","https://campbell.schoolspring.com/","Campbell County Scholl District 1",2026-03-13
"722","Food Service- Star Valley High School- 4 hours per day",NA,"Classified","Star Valley High School","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"723","Special Education Aide- Etna Elementary",NA,"Classified","Etna Elementary","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"724","Groundskeeper- Cokeville",NA,"Classified","Cokeville","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"725","Special Education Teacher-2026-2027 School Year",NA,"Certified","2027 School Year","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"726","Speech Language Pathologist- 2026-2027 School Year",NA,"Certified","2027 School Year","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"727","Substitute School Nurse- Star Valley",NA,"Classified","Star Valley","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"728","Certified Substitute Teacher Pool- Star Valley",NA,"Substitute","Star Valley","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"729","Certified Substitute Teacher Pool- Cokeville",NA,"Substitute","Cokeville","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"730","Substitute Bus Drivers- Cokeville",NA,"Classified","Cokeville","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"731","Substitute Bus Drivers- Star Valley",NA,"Classified","Star Valley","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"732","Substitute Bus Aides- Star Valley",NA,"Classified","Star Valley","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"733","Substitute Food Service (Cooks)",NA,"Classified","District","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"734","Assistant Volleyball Coach- Star Valley Middle School",NA,"Coaching","Star Valley Middle School","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"735","Head Volleyball Coach- Cokeville High School",NA,"Coaching","Cokeville High School","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"736","Volunteer Coach/Advisor",NA,"Volunteer","District","https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-03-13
"737","Elementary Teacher",NA,"Certified","District","https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-03-13
"738","Music/ Band Teacher",NA,"Certified","District","https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-03-13
"739","Head High School Football Coach",NA,"Coaching","District","https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-03-13
"740","Head High School Volleyball Coach",NA,"Coaching","District","https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-03-13
"741","Maintenance Worker",NA,"Classified","District","https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-03-13
"742","BUS DRIVER SUBSTITUTES- District Wide",NA,"Classified","District","https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-03-13
"743","CUSTODIAL SUBSTITUTE- District Wide",NA,"Classified","District","https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-03-13
"744","Special Education Paraprofessional",NA,"Classified","District","https://pcsd16.com/271372_2","Park County School District 16",2026-03-13
"745","Substitutes for all Postions",NA,"Substitute","PCSD#1 Schools, Glendo and Wheatland","https://www.platte1.org/89574_1","Platte County School District 1",2026-03-13
"746","Substitutes for Custodians",NA,"Classified","District","https://www.platte1.org/89574_1","Platte County School District 1",2026-03-13
"747","Special Educaton Teacher",NA,"Certified","District Wide","https://www.platte1.org/89574_1","Platte County School District 1",2026-03-13
"748","Special Educaton Teacher",NA,"Certified","District Wide","https://www.platte1.org/89574_1","Platte County School District 1",2026-03-13
"749","Special Educaton Teacher",NA,"Certified","District Wide","https://www.platte1.org/89574_1","Platte County School District 1",2026-03-13
"750","Middle School Ag Teacher/FFA Advisor",NA,"Certified","District Wide","https://www.platte1.org/89574_1","Platte County School District 1",2026-03-13
"751","Substitute Certified Teachers",NA,"Substitute","District","https://www.guernseysunrise.org/page/employment","Platte County School District 2",2026-03-13
"752","Substitute Paraeducators",NA,"Classified","District","https://www.guernseysunrise.org/page/employment","Platte County School District 2",2026-03-13
"753","Full Time Elementary Teacher",NA,"Certified","District","https://www.sheridan3.com/page/hr-and-career-opportunities","Sheridan County School District 3",2026-03-13
"754","K-12 Counselor/Teacher",NA,"Certified","District","https://www.sheridan3.com/page/hr-and-career-opportunities","Sheridan County School District 3",2026-03-13
"755","Bus Driver",NA,"Classified","District","https://www.sheridan3.com/page/hr-and-career-opportunities","Sheridan County School District 3",2026-03-13
"756","Elementary School Functional Life Skills Special Education Teacher 26-27",NA,"Certified","District","https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-03-13
"757","HS Math Teacher 2/13/2026",NA,"Certified","District","https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-03-13
"758","Middle School Volleyball Coach",NA,"Certified","District","https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-03-13
"759","Substitute Bus Driver",NA,"Classified","District","https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-03-13
"760","Substitute School Nurse",NA,"Classified","District","https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-03-13
"761","Substitutes",NA,"Classified","District","https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-03-13
"762","K12 Special Education Teacher",NA,"Certified","District","https://www.uinta4.com/departments/business_office/job_opportunities/current_openings","Uinta County School District 4",2026-03-13
"763","Bus Assistant- part time",NA,"Classified","District","https://www.uinta4.com/departments/business_office/job_opportunities/current_openings","Uinta County School District 4",2026-03-13
"764","Substitutes- all positions",NA,"Substitute","District","https://www.uinta4.com/departments/business_office/job_opportunities/current_openings","Uinta County School District 4",2026-03-13
"765","Substitute Bus Drivers",NA,"Classified","District","https://sites.google.com/lymanschools.org/ucsd6/home/job-openings?authuser=0","Uinta County School District 6",2026-03-13
"766","Substitute School Bus Aides",NA,"Classified","District","https://sites.google.com/lymanschools.org/ucsd6/home/job-openings?authuser=0","Uinta County School District 6",2026-03-13
"767","Head HS Cross Country Coach",NA,"Coaching","District","https://sites.google.com/lymanschools.org/ucsd6/home/job-openings?authuser=0","Uinta County School District 6",2026-03-13
"768","Always in need of substitutes",NA,"Substitute","District","https://sites.google.com/lymanschools.org/ucsd6/home/job-openings?authuser=0","Uinta County School District 6",2026-03-13
"769","Substitute and activity BUS DRIVER",NA,"Classified","District","https://www.wsh2.k12.wy.us/apps/pages/index.jsp?uREC_ID=440610&type=d&pREC_ID=1008214","Washakie County School District 2",2026-03-13
"770","High School Girls Basketball Coach",NA,"Coaching","District","https://www.wsh2.k12.wy.us/apps/pages/index.jsp?uREC_ID=440610&type=d&pREC_ID=1008214","Washakie County School District 2",2026-03-13
"771","Business Manager",NA,"Classified",NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"772","Middle School Principal Position",NA,"Certified",NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"773","Elementary Counselor Position",NA,"Certified","District","https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"774","Special Education Case Manager Job Description",NA,"Certified","District","https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"775","Special Education Paraprofessional Positions",NA,"Classified","District","https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"776","HEAD BOYS AND GIRLS SWIMMING COACH",NA,"Coaching","District","https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"777","MS HEAD GIRLS SOCCER COACH",NA,"Coaching","District","https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"778","Assistant Boys Soccer Coach",NA,"Coaching","District","https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"779","Middle School Football Coach",NA,"Coaching","District","https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"780","Route Bus Drivers",NA,"Classified","District","https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"781","Substitutes",NA,"Substitute","District","https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"782","Custodial-Kitchen subs",NA,"Classified","District","https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"783","Sub Bus Drivers",NA,"Classified","District","https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-03-13
"784","Substitute Teacher",NA,"Substitute","District","https://www.weston7.org/o/wcsd/page/employment","Weston County School District 7",2026-03-13
"785","Substitute Paraprofessional",NA,"Classified","District","https://www.weston7.org/o/wcsd/page/employment","Weston County School District 7",2026-03-13
"786","Substitute Custodian",NA,"Classified","District","https://www.weston7.org/o/wcsd/page/employment","Weston County School District 7",2026-03-13
"787","Substitute Bus Driver (CDL preferred but willing to train)",NA,"Classified","District","https://www.weston7.org/o/wcsd/page/employment","Weston County School District 7",2026-03-13
"788","Substitute Lunchroom Cook",NA,"Classified","District","https://www.weston7.org/o/wcsd/page/employment","Weston County School District 7",2026-03-13
"789","Substitute Special Education Aides",NA,"Classified","District","https://www.weston7.org/o/wcsd/page/employment","Weston County School District 7",2026-03-13
"790","Data & Purchasing Specialist",NA,"Full Time","Classified","https://jobs.redroverk12.com/org/hotsprings1/opening/157022","Hot Springs County School District 1",2026-03-13
"791","Substitute Paraprofessional",NA,"Substitute","Substitute","https://jobs.redroverk12.com/org/hotsprings1/opening/128737","Hot Springs County School District 1",2026-03-13
"792","High School Principal",NA,"Full Time","Certified","https://jobs.redroverk12.com/org/hotsprings1/opening/150902","Hot Springs County School District 1",2026-03-13
"793","Child Nutrition Cook",NA,"Part Time","Classified","https://jobs.redroverk12.com/org/hotsprings1/opening/151103","Hot Springs County School District 1",2026-03-13
"794","Behavior Teacher",NA,"Full Time","Certified","https://jobs.redroverk12.com/org/hotsprings1/opening/148333","Hot Springs County School District 1",2026-03-13
"795","Head Cross Country Coach",NA,"Seasonal","Certified","https://jobs.redroverk12.com/org/hotsprings1/opening/148308","Hot Springs County School District 1",2026-03-13
"796","Head High School Volleyball Coach",NA,"Seasonal","Certified","https://jobs.redroverk12.com/org/hotsprings1/opening/148302","Hot Springs County School District 1",2026-03-13
"797","Daycare Support Staff",NA,"Full Time","Classified","https://jobs.redroverk12.com/org/hotsprings1/opening/148304","Hot Springs County School District 1",2026-03-13
"798","Custodian",NA,"Full Time","Classified","https://jobs.redroverk12.com/org/hotsprings1/opening/142823","Hot Springs County School District 1",2026-03-13
"799","Substitute Teacher",NA,"Substitute","Substitute","https://jobs.redroverk12.com/org/hotsprings1/opening/128617","Hot Springs County School District 1",2026-03-13
"800","Speech Language Pathologist",NA,"Full Time","Speech Language Pathologist","https://jobs.redroverk12.com/org/jcsd1/opening/157540","Johnson County School District 1",2026-03-13
"801","School Psychologist",NA,"Full Time","Psychologist","https://jobs.redroverk12.com/org/jcsd1/opening/157541","Johnson County School District 1",2026-03-13
"802","Custodian",NA,"Full Time","Custodian","https://jobs.redroverk12.com/org/jcsd1/opening/156788","Johnson County School District 1",2026-03-13
"803","Sp Ed Teacher for Behaviorally Challenged Students",NA,"Full Time","Special Education Teacher","https://jobs.redroverk12.com/org/jcsd1/opening/154159","Johnson County School District 1",2026-03-13
"804","Food Service Warehouse Transport",NA,"Full Time","Food Warehouse Transport","https://jobs.redroverk12.com/org/jcsd1/opening/155290","Johnson County School District 1",2026-03-13
"805","Teacher of the Deaf & Hard of Hearing",NA,"Full Time","Teacher","https://jobs.redroverk12.com/org/jcsd1/opening/153129","Johnson County School District 1",2026-03-13
"806","Sign Language Interpreter",NA,"Full Time","Sign Language Interpreter","https://jobs.redroverk12.com/org/jcsd1/opening/150867","Johnson County School District 1",2026-03-13
"807","Food Prep Tech",NA,"Part Time","Food Service Tech Prep","https://jobs.redroverk12.com/org/jcsd1/opening/145949","Johnson County School District 1",2026-03-13
"808","Student Support Specialist/Homeless Liaison",NA,"Full Time","School Counselor","https://jobs.redroverk12.com/org/jcsd1/opening/145931","Johnson County School District 1",2026-03-13
"809","Paraprofessional Substitute",NA,"Substitute","Substitute Paraprofessional","https://jobs.redroverk12.com/org/jcsd1/opening/142219","Johnson County School District 1",2026-03-13
"810","Custodian Staff Substitute",NA,"Substitute","Custodian","https://jobs.redroverk12.com/org/jcsd1/opening/137493","Johnson County School District 1",2026-03-13
"811","Food Service Staff Substitute",NA,"Substitute","Food Service Tech Prep","https://jobs.redroverk12.com/org/jcsd1/opening/134419","Johnson County School District 1",2026-03-13
"812","Substitute Teacher",NA,"Substitute","Substitute Teacher","https://jobs.redroverk12.com/org/jcsd1/opening/132190","Johnson County School District 1",2026-03-13
"813","Substitute Buffalo Bus Route Driver",NA,"Substitute","Bus Driver","https://jobs.redroverk12.com/org/jcsd1/opening/131082","Johnson County School District 1",2026-03-13
"814","Substitute Kaycee Bus Route Driver",NA,"Substitute","Bus Driver","https://jobs.redroverk12.com/org/jcsd1/opening/131059","Johnson County School District 1",2026-03-13
"815","Assistant HS Football Coach",NA,"Seasonal","Coach/Sponsor","https://jobs.redroverk12.com/org/PCSD2/opening/151324","Platte County School District 2",2026-03-13
"816","Summer Weight Room Supervisor",NA,"Seasonal","Coach/Sponsor","https://jobs.redroverk12.com/org/PCSD2/opening/151282","Platte County School District 2",2026-03-13
"817","K-12 Art Teacher",NA,"Full Time","Teacher","https://jobs.redroverk12.com/org/PCSD2/opening/149113","Platte County School District 2",2026-03-13
"818","Jr High Girls Volleyball Coach",NA,"Seasonal","Coach/Sponsor","https://jobs.redroverk12.com/org/PCSD2/opening/143316","Platte County School District 2",2026-03-13
"819","Technology Integration and Support Specialist",NA,"Full Time","Technology","https://jobs.redroverk12.com/org/SCSD9/opening/151180","Sublette County School District 9",2026-03-13
"820","K-5 Elementary Principal",NA,"Full Time","Principal","https://jobs.redroverk12.com/org/SCSD9/opening/151888","Sublette County School District 9",2026-03-13
"821","Certified Substitute Teacher",NA,"Substitute","Teacher","https://jobs.redroverk12.com/org/SCSD9/opening/151690","Sublette County School District 9",2026-03-13
"822","Substitute Bus Driver",NA,"Substitute","Bus Driver","https://jobs.redroverk12.com/org/SCSD9/opening/151630","Sublette County School District 9",2026-03-13
"823","6-8 Math Teacher",NA,"Full Time","Teacher","https://jobs.redroverk12.com/org/SCSD9/opening/151526","Sublette County School District 9",2026-03-13
"824","6-8 Social Studies",NA,"Full Time","Teacher","https://jobs.redroverk12.com/org/SCSD9/opening/151540","Sublette County School District 9",2026-03-13
"825","Mechanic / Bus Driver",NA,"Full Time","Bus Driver","https://jobs.redroverk12.com/org/SCSD9/opening/150859","Sublette County School District 9",2026-03-13
