,title,date_posted,position,location,url,District,Archive_Date
791,Head HS Boys Swim Coach,NA,Coaching,District,https://sites.google.com/lymanschools.org/ucsd6/home/job-openings?authuser=0,Uinta County School District 6,4/10/2026
792,Always in need of substitutes,NA,Substitute,District,https://sites.google.com/lymanschools.org/ucsd6/home/job-openings?authuser=0,Uinta County School District 6,4/10/2026
793,K–12 Principal (2026–27 School Year),NA,Certified,District,https://www.wsh2.k12.wy.us/apps/pages/index.jsp?uREC_ID=440610&type=d&pREC_ID=1008214,Washakie County School District 2,4/10/2026
794,K–12 Music Teacher (2026–27 School Year),NA,Certified,District,https://www.wsh2.k12.wy.us/apps/pages/index.jsp?uREC_ID=440610&type=d&pREC_ID=1008214,Washakie County School District 2,4/10/2026
795,Elementary Teacher (Grade 3) (2026–27 School Year),NA,Certified,District,https://www.wsh2.k12.wy.us/apps/pages/index.jsp?uREC_ID=440610&type=d&pREC_ID=1008214,Washakie County School District 2,4/10/2026
796,High School Girls Basketball Coach,NA,Coaching,District,https://www.wsh2.k12.wy.us/apps/pages/index.jsp?uREC_ID=440610&type=d&pREC_ID=1008214,Washakie County School District 2,4/10/2026
797,BusinessManager,NA,Classified,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
798,Middle School Principal Position,NA,Certified,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
799,Elementary Counselor Position,NA,Certified,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
800,Special Ed. Director position,NA,Certified,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
801,Special Education Case Manager Job Description,NA,Certified,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
802,Special Education Paraprofessional Positions,NA,Classified,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
803,Head Boys and Girls Swimming Coach,NA,Coaching,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
804,Head Cross Country Coach,NA,Coaching,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
805,AssistantBoysSoccerCoach,NA,Coaching,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
806,MS Head Girls Soccer Coach,NA,Coaching,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
807,Middle School Football Coach,NA,Coaching,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
808,Route Bus Drivers,NA,Classified,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
809,Substitutes,NA,Substitutes,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
810,Custodial-Kitchensubs,NA,Classified,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
811,Sub Bus Drivers,NA,Classified,District,https://www.wcsd1.org/apps/pages/Career_Opportunities,Weston County School District 1,4/10/2026
812,Middle School Social Studies Teacher (6–8),NA,Certified,District,https://www.weston7.org/o/wcsd/page/employment,Weston County School District 7,4/10/2026
813,Substitute Teacher,NA,Substitute,District,https://www.weston7.org/o/wcsd/page/employment,Weston County School District 7,4/10/2026
814,Substitute Paraprofessional,NA,Classified,District,https://www.weston7.org/o/wcsd/page/employment,Weston County School District 7,4/10/2026
815,Substitute Custodian,NA,Classified,District,https://www.weston7.org/o/wcsd/page/employment,Weston County School District 7,4/10/2026
816,Substitute Bus Driver (CDL preferred but willing to train),NA,Classified,District,https://www.weston7.org/o/wcsd/page/employment,Weston County School District 7,4/10/2026
817,Substitute Lunchroom Cook,NA,Classified,District,https://www.weston7.org/o/wcsd/page/employment,Weston County School District 7,4/10/2026
818,Substitute employees in all areas – bus driving (will provide paid training),NA,Classified,District,https://www.weston7.org/o/wcsd/page/employment,Weston County School District 7,4/10/2026
819,Substitute employees in all areas – custodial,NA,Classified,District,https://www.weston7.org/o/wcsd/page/employment,Weston County School District 7,4/10/2026
820,Substitute employees in all areas – cook,NA,Classified,District,https://www.weston7.org/o/wcsd/page/employment,Weston County School District 7,4/10/2026
821,Substitute employees in all areas – special education aides,NA,Substitute,District,https://www.weston7.org/o/wcsd/page/employment,Weston County School District 7,4/10/2026
822,Substitute employees in all areas – classroom teacher subs,NA,Classified,District,https://www.weston7.org/o/wcsd/page/employment,Weston County School District 7,4/10/2026
823,Transportation Assistant,NA,Part Time,Classified,https://jobs.redroverk12.com/org/hotsprings1/opening/162215,Hot Springs County School District 1,4/10/2026
824,Bus Driver,NA,Part Time,Classified,https://jobs.redroverk12.com/org/hotsprings1/opening/162208,Hot Springs County School District 1,4/10/2026
825,Crossing Guard,NA,Part Time,Classified,https://jobs.redroverk12.com/org/hotsprings1/opening/162209,Hot Springs County School District 1,4/10/2026
826,Head High School Boys Basketball Coach,NA,Seasonal,Certified,https://jobs.redroverk12.com/org/hotsprings1/opening/161865,Hot Springs County School District 1,4/10/2026
827,Assistant Middle School Volleyball Coach,NA,Seasonal,Certified,https://jobs.redroverk12.com/org/hotsprings1/opening/161863,Hot Springs County School District 1,4/10/2026
828,Daycare Director,NA,Full Time,Non-Certified,https://jobs.redroverk12.com/org/hotsprings1/opening/158975,Hot Springs County School District 1,4/10/2026
829,Substitute Paraprofessional,NA,Substitute,Substitute,https://jobs.redroverk12.com/org/hotsprings1/opening/128737,Hot Springs County School District 1,4/10/2026
830,Child Nutrition Cook,NA,Part Time,Classified,https://jobs.redroverk12.com/org/hotsprings1/opening/151103,Hot Springs County School District 1,4/10/2026
831,Life Skills Teacher,NA,Full Time,Certified,https://jobs.redroverk12.com/org/hotsprings1/opening/149723,Hot Springs County School District 1,4/10/2026
832,Head Cross Country Coach,NA,Seasonal,Certified,https://jobs.redroverk12.com/org/hotsprings1/opening/148308,Hot Springs County School District 1,4/10/2026
833,Head High School Volleyball Coach,NA,Seasonal,Certified,https://jobs.redroverk12.com/org/hotsprings1/opening/148302,Hot Springs County School District 1,4/10/2026
834,Daycare Support Staff,NA,Full Time,Classified,https://jobs.redroverk12.com/org/hotsprings1/opening/148304,Hot Springs County School District 1,4/10/2026
835,Substitute Teacher,NA,Substitute,Substitute,https://jobs.redroverk12.com/org/hotsprings1/opening/128617,Hot Springs County School District 1,4/10/2026
836,CCMS Head Girls Basketball Coach,NA,Seasonal,Head Coach,https://jobs.redroverk12.com/org/jcsd1/opening/159555,Johnson County School District 1,4/10/2026
837,Special Education Teacher,NA,Full Time,Special Education Teacher,https://jobs.redroverk12.com/org/jcsd1/opening/158234,Johnson County School District 1,4/10/2026
838,Head Volleyball Coach,NA,Seasonal,Head Coach,https://jobs.redroverk12.com/org/jcsd1/opening/157764,Johnson County School District 1,4/10/2026
839,School Psychologist,NA,Full Time,Psychologist,https://jobs.redroverk12.com/org/jcsd1/opening/157541,Johnson County School District 1,4/10/2026
840,Custodian,NA,Full Time,Custodian,https://jobs.redroverk12.com/org/jcsd1/opening/156788,Johnson County School District 1,4/10/2026
841,Sp Ed Teacher for Behaviorally Challenged Students,NA,Full Time,Special Education Teacher,https://jobs.redroverk12.com/org/jcsd1/opening/154159,Johnson County School District 1,4/10/2026
842,Food Service Warehouse Transport,NA,Full Time,Food Warehouse Transport,https://jobs.redroverk12.com/org/jcsd1/opening/155290,Johnson County School District 1,4/10/2026
843,Teacher of the Deaf & Hard of Hearing,NA,Full Time,Teacher,https://jobs.redroverk12.com/org/jcsd1/opening/153129,Johnson County School District 1,4/10/2026
844,Sign Language Interpreter,NA,Full Time,Sign Language Interpreter,https://jobs.redroverk12.com/org/jcsd1/opening/150867,Johnson County School District 1,4/10/2026
845,Food Prep Tech,NA,Part Time,Food Service Tech Prep,https://jobs.redroverk12.com/org/jcsd1/opening/145949,Johnson County School District 1,4/10/2026
846,Paraprofessional Substitute,NA,Substitute,Substitute Paraprofessional,https://jobs.redroverk12.com/org/jcsd1/opening/142219,Johnson County School District 1,4/10/2026
847,Custodian Staff Substitute,NA,Substitute,Custodian,https://jobs.redroverk12.com/org/jcsd1/opening/137493,Johnson County School District 1,4/10/2026
848,Food Service Staff Substitute,NA,Substitute,Food Service Tech Prep,https://jobs.redroverk12.com/org/jcsd1/opening/134419,Johnson County School District 1,4/10/2026
849,Substitute Teacher,NA,Substitute,Substitute Teacher,https://jobs.redroverk12.com/org/jcsd1/opening/132190,Johnson County School District 1,4/10/2026
850,Substitute Buffalo Bus Route Driver,NA,Substitute,Bus Driver,https://jobs.redroverk12.com/org/jcsd1/opening/131082,Johnson County School District 1,4/10/2026
851,Substitute Kaycee Bus Route Driver,NA,Substitute,Bus Driver,https://jobs.redroverk12.com/org/jcsd1/opening/131059,Johnson County School District 1,4/10/2026
852,Assistant HS Football Coach,NA,Seasonal,Coach/Sponsor,https://jobs.redroverk12.com/org/PCSD2/opening/151324,Platte County School District 2,4/10/2026
853,K-12 Art Teacher,NA,Full Time,Teacher,https://jobs.redroverk12.com/org/PCSD2/opening/149113,Platte County School District 2,4/10/2026
854,Jr High Girls Volleyball Coach,NA,Seasonal,Coach/Sponsor,https://jobs.redroverk12.com/org/PCSD2/opening/143316,Platte County School District 2,4/10/2026
855,Academic Support Specialist,NA,Full Time,Non-SPED Paraprofessional,https://jobs.redroverk12.com/org/SCSD9/opening/159752,Sublette County School District 9,4/10/2026
856,PT LBES Custodian,NA,Part Time,Custodian,https://jobs.redroverk12.com/org/SCSD9/opening/159554,Sublette County School District 9,4/10/2026
857,Assistant Football Coach,NA,Seasonal,Coach,https://jobs.redroverk12.com/org/SCSD9/opening/155926,Sublette County School District 9,4/10/2026
858,Technology Integration and Support Specialist,NA,Full Time,Technology,https://jobs.redroverk12.com/org/SCSD9/opening/151180,Sublette County School District 9,4/10/2026
859,K-5 Elementary Principal,NA,Full Time,Principal,https://jobs.redroverk12.com/org/SCSD9/opening/151888,Sublette County School District 9,4/10/2026
860,Certified Substitute Teacher,NA,Substitute,Teacher,https://jobs.redroverk12.com/org/SCSD9/opening/151690,Sublette County School District 9,4/10/2026
861,Substitute Bus Driver,NA,Substitute,Bus Driver,https://jobs.redroverk12.com/org/SCSD9/opening/151630,Sublette County School District 9,4/10/2026
862,6-8 Math Teacher,NA,Full Time,Teacher,https://jobs.redroverk12.com/org/SCSD9/opening/151526,Sublette County School District 9,4/10/2026
