"","title","date_posted","position","location","url","District","Archive_Date"
"297","Long Term Sub Elementary Social Worker/School Counselor",2026-06-08,"Substitute/","Colter Elementary School","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-06-12
"298","Substitute Para/Secretary",2020-02-11,"Substitute/","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-06-12
"299","Student Tech Aid, Seasonal/Temporary",2026-05-20,"Technology","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-06-12
"300","Girls High School Assistant Swim Coach",2026-05-04,"Athletics/Activities/","Evanston High School","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-06-12
"301","Assistant High School Golf Coach",2026-05-05,"Athletics/Activities/","Evanston High School","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-06-12
"302","Elementary Teacher",2026-03-09,"Elementary School Teaching/","District Wide","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-06-12
"303","Substitute Custodians",2026-04-13,"Maintenance/Custodial/","District Wide","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-06-12
"304","School Psychologist",2026-04-24,"Student Support Services/","District Wide","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-06-12
"305","Bus Drivers and Substitute Bus Drivers",2026-01-09,"Support Staff/","Transportation","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-06-12
"306","Full-time and Part-time Classroom Aides and SPED Paraprofessionals",2025-07-16,"Support Staff/","District Wide","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-06-12
"307","Lifeguard - Student",2024-01-08,"Aquatic Center Staff/","Worland Aquatic Center","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"308","MS Assistant Volleyball Coach",2026-03-26,"Athletics/Activities","Worland Middle School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"309","HS Assistant Forensics (Speech/Debate) Coach",2026-06-01,"Athletics/Activities","Worland High School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"310","HS Head Forensics (Speech/Debate) Coach",2026-06-01,"Athletics/Activities","Worland High School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"311","District Child Nutrition Program Supervisor",2026-05-22,"Cook","District","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"312","Assistant Cook",2026-06-01,"Cook/","Worland High School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"313","Secondary Reading Specialist",2026-04-15,"Middle School Teaching/","Worland Middle School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"314","Full-Time Special Education Paraeducator (Life Skills)",2026-05-01,"Paraprofessional","East Side Elementary","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"315","Full-Time Special Education Paraeducator (Resource)",2026-05-01,"Paraprofessional","East Side Elementary","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"316","Full-Time Special Education Paraeducator (Behavior)",2026-05-01,"Paraprofessional","South Side Elementary","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"317","Full-Time Special Education Paraeducator (Life Skills)",2026-05-01,"Paraprofessional","West Side Elementary","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"318","Part-Time Special Education Paraeducator (Resource)",2026-05-28,"Paraprofessional","South Side Elementary","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"319","Part-Time Special Education Paraeducator (Resource)",2026-05-28,"Paraprofessional","Worland High School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"320","Full-Time Special Education Paraeducator (Life Skills)",2026-05-05,"Paraprofessional","South Side Elementary","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"321","Full-Time Special Education Paraeducator",2026-06-03,"Paraprofessional","Worland High School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"322","Media Paraprofessional, Full-Time",2026-05-01,"Paraprofessional/","Worland Middle School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"323","Speech Language Pathologist",2024-12-18,"Special Education Services","Education Resource Center","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"324","SLP-Assistant",2025-05-14,"Special Education Services","Education Resource Center","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"325","Substitute Bus Driver",2021-07-01,"Substitute/","Bus Barn","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"326","Substitute Cook",2020-11-04,"Substitute/","District","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"327","Substitute Housekeeper",2019-01-21,"Substitute/",NA,"https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"328","Substitute Paraeducator",2016-03-02,"Substitute/",NA,"https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"329","Substitute Teacher",2016-03-02,"Substitute/",NA,"https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"330","Technology Director",2026-05-28,"Technology/","District","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"331","Route Bus Driver",2026-05-07,"Transportation/","Bus Barn","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-06-12
"332","2026-2027 MS Volleyball Head Coach",2026-06-02,"Coaching","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-06-12
"333","2026-2027 MS Girls Basketball Head Coach",2026-04-15,"Coaching","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-06-12
"334","2026-2027 MS Girls Basketball Assistant Coach",2026-04-15,"Coaching","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-06-12
"335","2026-2027 HS Girls Basketball Assistant Coach",2026-04-15,"Coaching","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-06-12
"336","Substitute Custodian/Food Service",2025-02-01,"Classified","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-06-12
"337","Substitute Bus Driver",2024-04-01,"Classified","Bus Barn","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-06-12
"338","Substitute - Classified -  Para/Secretary",2024-04-01,"Classified","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-06-12
"339","Substitute Teaching",2024-04-01,"Substitute","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-06-12
"340","Academic & Behavioral Specialist - Trail Elementary",2026-06-08,"Elementary Certified","Trail Elementary School","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-06-12
"341","Teacher - Elementary Reading Intervention Specialist/Title I  - Lincoln Elementary",2026-05-28,"Elementary Certified","Lincoln Elementary School","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-06-12
"342","Teacher - Special Education (Torrington Middle School)",2026-05-05,"Special Education","Torrington Middle School","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-06-12
"343","Substitute Cook",2026-03-04,"Food Service","District Food Services","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-06-12
"344","Speech Language Pathologist - District",2026-03-01,"Specialist - Certified","Office of Special Services","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-06-12
"345","Bus Driver/ Sub Bus Driver",2026-01-01,"Bus Driver","Transportation Services","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-06-12
"346","Future Administrative Positions",2026-01-01,"Administrative - building","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-06-12
"347","Future Substitute Teacher Positions",2026-01-01,"Substitute","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-06-12
"348","Future Classified Positions",2026-01-01,"Support","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-06-12
"349","Future Certified Positions",2026-01-01,"K-12","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-06-12
"350","Substitute Custodian",2026-06-05,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"351","Substitute Custodian",2026-06-05,"Moorcroft Secondary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"352","Substitute Custodian",2026-06-05,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"353","Substitute Teacher",2026-06-05,"Sundance Elementary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"354","Substitute Teacher",2026-06-05,"Moorcroft Elementary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"355","Substitute Teacher",2026-06-05,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"356","Substitute & Activity Bus Drivers",2026-06-05,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"357","Substitute & Activity Bus Drivers",2026-06-05,"Moorcroft Secondary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"358","Substitute & Activity Bus Drivers",2026-06-05,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"359","Part-Time Custodian - HS",2026-05-29,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"360","Head High School Golf Coach - Fall",2026-05-29,"Moorcroft Secondary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"361","Assistant High School Boys Basketball Coach - MS",2026-05-29,"Moorcroft Secondary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"362","Assistant High School Girls Basketball Coach - Sundance",2026-05-27,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"363","Assistant High School Football Coach - SS",2026-04-23,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"364","Junior High Volleyball Coach - Sundance",2026-04-16,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"365","Junior High Boys Basketball Coach",2026-04-16,"Moorcroft Secondary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"366","Head High School Track Coach - SS",2026-04-07,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"367","Junior High Girls Wrestling Coach - SS",2026-04-07,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"368","Junior High Girls Wrestling Coach - HS",2026-04-07,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"369","Junior High Boys Wrestling Coach - HS",2026-04-07,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"370","Assistant High School Football Coach - HS",2026-04-07,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"371","Route Bus Driver",2026-02-11,"Moorcroft Secondary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"372","Route Bus Driver - Hulett",2026-02-11,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"373","Route Bus Driver",2026-01-19,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-06-12
"374","Resource Teacher [XT21]",2026-06-10,"SUNRISE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"375","Resource Teacher [XT21]",2026-06-10,"SOUTH HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"376","General Paraprofessional",2026-06-10,"PODER ACADEMY ELEMENTARY","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"377","SPED Teacher",2026-06-10,"PODER ACADEMY ELEMENTARY","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"378","ESL/ELL Teacher",2026-06-10,"PODER/PASS ACADEMY","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"379","School Custodian/Maintenance",2026-06-09,"PODER ACADEMY SECONDARY (PASS)","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"380","Office Manager - High School [CS13]",2026-06-09,"TRIUMPH HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"381","Student Sweeper [ST05]",2026-06-09,"SADDLE RIDGE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"382","Head Girls Soccer Coach [C122]",2026-06-09,"EAST HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"383","Assistant Volleyball Coach [C162]",2026-06-09,"JOHNSON JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"384","Assistant Cross Country Coach [C142]",2026-06-09,"MCCORMICK JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"385","HR Benefits Specialist",2026-06-09,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"386","Senior Payroll Specialist [CS57]",2026-06-05,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"387","3rd Grade Teacher",2026-06-05,"PODER ACADEMY ELEMENTARY","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"388","1st Grade Teacher [TA03]",2026-06-05,"HENDERSON ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"389","Secretary - Sr High Office Assistant [CS12]",2026-06-05,"SOUTH HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"390","Facility Technician - Painter [TS14]",2026-06-05,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"391","4th Grade Teacher [TA09]",2026-06-04,"FAIRVIEW ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"392","Technician - Library [CE25]",2026-06-04,"EAST HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"393","Paraeducator General [PA07]",2026-06-04,"FAIRVIEW ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"394","Building Substitute [TS72]",2026-06-04,"SOUTH HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"395","Paraeducator - Library/Media 2",2026-06-04,"COYOTE RIDGE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"396","Paraeducator General [PA07]",2026-06-04,"BUFFALO RIDGE ELEMENTARY SCHL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"397","Resource Teacher [XT21]",2026-06-03,"BAIN ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"398","Para eHelper [XP08]",2026-06-02,"SOUTH HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"399","Resource Teacher [XT21]",2026-06-02,"MCCORMICK JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"400","TEACHER LITERACY SPECIALIST [TA24]",2026-06-02,"COYOTE RIDGE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"401","Resource Teacher [XT21]",2026-06-02,"COYOTE RIDGE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"402","Life Skills/PALS Teacher [XT30]",2026-06-02,"COLE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"403","Resource Teacher [XT21]",2026-06-02,"COLE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"404","Secondary Math Teacher [TC23]",2026-06-01,"SOUTH HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"405","Assistant Girls Wrestling Coach",2026-06-01,"SOUTH HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"406","Assistant Volleyball Coach [C136]",2026-06-01,"EAST HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"407","Biology/Life Science Teacher [TC26]",2026-06-01,"EDUCATION ANNEX","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"408","Special Education Teacher [XT20]",2026-06-01,"EAST HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"409","Principal",2026-05-29,"PODER ACADEMY SECONDARY (PASS)","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"410","Custodial - Head Class 4 [CU07]",2026-05-28,"FAIRVIEW ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"411","Paraeducator Resource Room [XP08]",2026-05-28,"COLE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"412","Paraeducator Special Needs Life Skills [XP09]",2026-05-28,"COLE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"413","Student Sweeper [ST05]",2026-05-28,"SUNRISE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"414","Assistant Tennis Coach [C132]",2026-05-28,"EAST HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"415","Transportation Dispatcher [TS58]",2026-05-27,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"416","Paraeducator General [PA07]",2026-05-27,"MEADOWLARK ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"417","Middle School Science Teacher (7th and 8th)",2026-05-27,"PODER ACADEMY SECONDARY (PASS)","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"418","Secondary Math Teacher",2026-05-27,"PODER ACADEMY SECONDARY (PASS)","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"419","Student Sweeper [ST05]",2026-05-22,"EAST HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"420","Paraeducator Special Education [XP08]",2026-05-22,"TRIUMPH HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"421","Paraeducator Resource Room [XP08]",2026-05-22,"MCCORMICK JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"422","Substitute Transportation Assistant [S051]",2026-05-22,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"423","Substitute Bus Driver [S050]",2026-05-22,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"424","Paraeducator Nurse's Office [PA11]",2026-05-21,"MCCORMICK JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"425","Educational Sign Language Interpreter [XP05]",2026-05-18,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"426","Paraeducator Sign Support [XP05]",2026-05-18,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"427","School Psychologist [XA01]",2026-05-18,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"428","Assistant Dance Coach",2026-05-18,"CENTRAL HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"429","Head Cheer Coach [C108]",2026-05-18,"JOHNSON JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"430","Paraeducator General [PA07]",2026-05-18,"EAST HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"431","Head Cross Country Coach [C082]",2026-05-18,"MCCORMICK JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"432","Assistant Football Coach - 4 positions [C088]",2026-05-18,"SOUTH HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"433","Assistant Cheer Coach [C080]",2026-05-18,"SOUTH HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"434","School Nurse",2026-05-11,"PODER/PASS ACADEMY","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"435","Administrative Assistant-Curriculum & Instruction Dept [CS33]",2026-05-11,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"436","Speech Language Pathologist-4 Positions available [XT14]",2026-05-06,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"437","Assistant Volleyball Coach - 3 positions [C136]",2026-05-06,"CENTRAL HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"438","Paraeducator Special Needs PALS [XP09]",2026-05-05,"CENTRAL HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"439","Special Education Behavior Lab Paraeducator  [XP08]",2026-05-04,"MCCORMICK JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"440","Student Sweeper [ST05]",2026-05-04,"TRIUMPH HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"441","Sub-Custodian [S010]",2026-05-01,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"442","Physical Therapist [XT07]",2026-04-30,"Laramie County School District 1","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"443","Student Sweeper [ST05]",2026-04-20,"FAIRVIEW ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"444","Student Sweeper [ST05]",2026-04-20,"ALTA VISTA ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"445","Assistant Head Custodian - Class 4 [CU01]",2026-04-20,"MCCORMICK JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"446","Assistant Tennis Coach [C132]",2026-04-06,"CENTRAL HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"447","Custodial - Head Class 5 [CU02]",2026-02-17,"JOHNSON JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"448","Custodial - Head Class 5 [CU08]",2026-01-16,"CAREY JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"449","Student Sweeper [ST05]",2025-11-07,"AFFLERBACH ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"450","Student Sweeper [ST05]",2025-11-07,"ARP ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"451","Student Sweeper [ST05]",2025-11-07,"BAGGS ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"452","Student Sweeper [ST05]",2025-11-07,"BUFFALO RIDGE ELEMENTARY SCHL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"453","Student Sweeper [ST05]",2025-11-07,"DILDINE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"454","Student Sweeper [ST05]",2025-11-07,"HENDERSON ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
"455","Student Sweeper [ST05]",2025-11-07,"PRAIRIE WIND ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-06-12
